year,data_year,list,rank,company,status,prior_year_closings,prior_year_gross_revenue,prior_year_rank,firm_url
2016,2015,next100,132,Sumeer Homes,,229,$69,130,https://www.builderonline.com/firms/sumeer-homes
2016,2015,next100,133,G.J. Gardner Homes,,227,$94,130,https://www.builderonline.com/firms/gj-gardner-homes
2016,2015,next100,133,Beechwood Homes,,227,$205,138,https://www.builderonline.com/firms/beechwood-homes
2016,2015,next100,135,Jeff Benton Homes,,224,$70,152,https://www.builderonline.com/firms/jeff-benton-homes
2016,2015,next100,136,Tim O’Brien Homes,,223,$71,148,https://www.builderonline.com/firms/tim-obrien-homes
2016,2015,next100,137,Buffington Homes,,220,$59,146,https://www.builderonline.com/firms/buffington-homes
2016,2015,next100,138,RS Parker Homes,,219,$58,162,https://www.builderonline.com/firms/rs-parker-homes
2016,2015,next100,138,Charter Homes & Neighborhoods,,219,$88,140,https://www.builderonline.com/firms/charter-homes-neighborhoods
2016,2015,next100,140,Cardel Homes,,216,$108,149,https://www.builderonline.com/firms/cardel-homes
2016,2015,next100,141,Trumark Cos.,,211,$175,188,https://www.builderonline.com/firms/trumark-cos
2016,2015,next100,141,Eagle Construction of Virginia,,211,$92,149,https://www.builderonline.com/firms/eagle-construction-of-virginia
2016,2015,next100,143,Stone Martin Builders,,206,$57,N/A,https://www.builderonline.com/firms/stone-martin-builders
2016,2015,next100,143,Payne Family Homes,,206,$69,157,https://www.builderonline.com/firms/payne-family-homes
2016,2015,next100,143,Braselton Homes,,206,$47,141,https://www.builderonline.com/firms/braselton-homes
2016,2015,next100,146,Coleman Homes,,203,$57,160,https://www.builderonline.com/firms/coleman-homes
2016,2015,next100,147,Keystone Homes,,202,$59,N/A,https://www.builderonline.com/firms/keystone-homes
2016,2015,next100,147,Candlelight Homes,,202,$63,N/A,https://www.builderonline.com/firms/candlelight-homes
2016,2015,next100,149,Wynn Construction,,190,$46,151,https://www.builderonline.com/firms/wynn-construction
2016,2015,next100,150,Newcastle Construction,,189,$45,190,https://www.builderonline.com/firms/newcastle-construction
2016,2015,next100,150,Discovery Homes,,189,$147,99,https://www.builderonline.com/firms/discovery-homes_o
2016,2015,next100,152,Providence Homes,,188,$62,159,https://www.builderonline.com/firms/providence-homes
2016,2015,next100,153,Devon Street Homes,,187,$41,135,https://www.builderonline.com/firms/devon-street-homes
2016,2015,next100,154,New Tradition Homes,,183,$75,185,https://www.builderonline.com/firms/new-tradition-homes_1
2016,2015,next100,155,Windsor Homes,,182,$58,179,https://www.builderonline.com/firms/windsor-homes
2016,2015,next100,156,Main Street Homes,,181,$76,162,https://www.builderonline.com/firms/main-street-homes
2016,2015,next100,157,Tropicana Homes,,180,$85,171,https://www.builderonline.com/firms/tropicana-homes
2016,2015,next100,157,Classic Builders,,180,$70,181,https://www.builderonline.com/firms/classic-builders
2016,2015,next100,159,The Warmington Group,,179,$130,N/A,https://www.builderonline.com/firms/the-warmington-group
2016,2015,next100,160,Wathen Castanos Homes,,178,$28,125,https://www.builderonline.com/firms/wathen-castanos-homes
2016,2015,next100,161,Cheldan Homes,,177,$40,136,https://www.builderonline.com/firms/cheldan-homes
2016,2015,next100,161,Saussy Burbank,,177,$82,173,https://www.builderonline.com/firms/saussy-burbank
2016,2015,next100,163,Stoneridge Homes,,176,$55,168,https://www.builderonline.com/firms/stoneridge-homes
2016,2015,next100,164,Dorn Homes,,175,$56,180,https://www.builderonline.com/firms/dorn-homes
2016,2015,next100,165,4Corners Homes,,174,$65,156,https://www.builderonline.com/firms/4corners-homes
2016,2015,next100,166,Shugart Enterprises,,173,$32,165,https://www.builderonline.com/firms/shugart-enterprises
2016,2015,next100,167,MJC Cos.,,172,$74,144,https://www.builderonline.com/firms/mjc-cos
2016,2015,next100,167,A. Sydes Construction,,172,$35,178,https://www.builderonline.com/firms/a-sydes-construction
2016,2015,next100,169,Williams Homes,,171,$97,176,https://www.builderonline.com/firms/williams-homes
2016,2015,next100,169,Traton Homes,,171,$83,155,https://www.builderonline.com/firms/traton-homes
2016,2015,next100,171,Craftmark Group,,170,$109,144,https://www.builderonline.com/firms/craftmark-group
2016,2015,next100,172,The Bozzuto Group,,167,"$1,176",191,https://www.builderonline.com/firms/the-bozzuto-group
2016,2015,next100,173,Hills Properties/Inverness Homes,,165,$120,166,https://www.builderonline.com/firms/hills-properties-inverness-homes
2016,2015,next100,174,Harmony Homes,,163,$42,132,https://www.builderonline.com/firms/harmony-homes
2016,2015,next100,175,Mayberry Homes,,161,$44,172,https://www.builderonline.com/firms/mayberry-homes
2016,2015,next100,175,Fieldstone Homes,,161,$51,162,https://www.builderonline.com/firms/fieldstone-homes
2016,2015,next100,177,Medallion Homes Gulf Coast,,157,$84,169,https://www.builderonline.com/firms/medallion-homes-gulf-coast
2016,2015,next100,178,McArthur Homes,,155,$46,184,https://www.builderonline.com/firms/mcarthur-homes
2016,2015,next100,179,Truland Homes,,154,$51,191,https://www.builderonline.com/firms/truland-homes
2016,2015,next100,180,Marrano Homes/Marc Equity Corp.,,153,$54,175,https://www.builderonline.com/firms/marrano-homes-marc-equity-corp
2016,2015,next100,181,Shaddock Homes,,148,$89,170,https://www.builderonline.com/firms/shaddock-homes
2016,2015,next100,182,Ivey Residential,,146,$33,N/A,https://www.builderonline.com/firms/ivey-residential
2016,2015,next100,182,Evergreene Homes,,146,$110,N/A,https://www.builderonline.com/firms/evergreene-homes
2016,2015,next100,184,Palo Verde Homes,,142,$26,196,https://www.builderonline.com/firms/palo-verde-homes
2016,2015,next100,184,Caruso Homes,,142,$69,N/A,https://www.builderonline.com/firms/caruso-homes
2016,2015,next100,186,McKee Homes,,141,$35,N/A,https://www.builderonline.com/firms/mckee-homes
2016,2015,next100,187,Viera Builders,,140,$52,188,https://www.builderonline.com/firms/viera-builders
2016,2015,next100,188,StyleCraft Homes,,139,$54,N/A,https://www.builderonline.com/firms/stylecraft-homes
2016,2015,next100,189,Insight Homes,,138,$52,182,https://www.builderonline.com/firms/insight-homes
2016,2015,next100,189,Colina Homes,,138,$40,N/A,https://www.builderonline.com/firms/colina-homes
2016,2015,next100,191,Permian Homes,,137,$34,N/A,https://www.builderonline.com/firms/permian-homes
2016,2015,next100,191,Gentry Homes,,137,$75,174,https://www.builderonline.com/firms/gentry-homes
2016,2015,next100,193,LC Homes,,131,$45,157,https://www.builderonline.com/firms/lc-homes
2016,2015,next100,194,Ence Homes,,130,$40,191,https://www.builderonline.com/firms/ence-homes
2016,2015,next100,194,Jim Tibbe Homes,,130,$36,N/A,https://www.builderonline.com/firms/jim-tibbe-homes
2016,2015,next100,196,Centerra Homes,,128,$42,177,https://www.builderonline.com/firms/centerra-homes
2016,2015,next100,197,Capstone Homes,,126,$41,191,https://www.builderonline.com/firms/capstone-homes
2016,2015,next100,198,Manuel Builders,,124,$28,167,https://www.builderonline.com/firms/manuel-builders
2016,2015,next100,199,Comstock Holding Co.,,123,$61,N/A,https://www.builderonline.com/firms/comstock-holding-co_o
2016,2015,next100,200,GHO Homes,,120,$40,195,https://www.builderonline.com/firms/gho-homes
2017,2016,top100,1,D.R. Horton,p,"41,652","$12,645",1,https://www.builderonline.com/firms/dr-horton
2017,2016,top100,2,Lennar Corp.,p,"26,563","$10,950",2,https://www.builderonline.com/firms/lennar-corp
2017,2016,top100,3,PulteGroup,p,"19,951","$7,668",3,https://www.builderonline.com/firms/pultegroup
2017,2016,top100,4,NVR,p,"14,928","$5,823",4,https://www.builderonline.com/firms/nvr
2017,2016,top100,5,CalAtlantic Group,p,"14,229","$6,388",5,https://www.builderonline.com/firms/calatlantic-group
2017,2016,top100,6,2017 KB Home,p,"9,829","$3,595",6,https://www.builderonline.com/builder-100-listing/2017-kb-home/
2017,2016,top100,7,Taylor Morrison,p,"7,369","$3,550",8,https://www.builderonline.com/firms/taylor-morrison
2017,2016,top100,8,Meritage Homes Corp.,p,"7,355","$3,042",7,https://www.builderonline.com/firms/meritage-homes-corp
2017,2016,top100,9,Hovnanian Enterprises,p,"6,687","$2,885",9,https://www.builderonline.com/firms/hovnanian-enterprises
2017,2016,top100,10,2017 Toll Brothers,p,"6,098","$5,170",10,https://www.builderonline.com/builder-100-listing/2017-toll-brothers/
2017,2016,top100,11,Beazer Homes,p,"5,649","$1,785",11,https://www.builderonline.com/firms/beazer-homes-usa
2017,2016,top100,12,M.D.C. Holdings,p,"5,054","$2,327",12,https://www.builderonline.com/firms/mdc-holdings
2017,2016,top100,13,2017 M/I Homes,p,"4,482","$1,691",14,https://www.builderonline.com/builder-100-listing/2017-m-i-homes/
2017,2016,top100,14,Tri Pointe Homes,p,"4,211","$2,405",13,https://www.builderonline.com/firms/tri-pointe-homes
2017,2016,top100,15,LGI Homes,p,"4,163",$838,15,https://www.builderonline.com/firms/lgi-homes
2017,2016,top100,16,2017 David Weekley Homes,,"3,895","$1,794",17,https://www.builderonline.com/builder-100-listing/2017-david-weekley-homes/
2017,2016,top100,17,Shea Homes,,"3,349","$1,880",18,https://www.builderonline.com/firms/shea-homes
2017,2016,top100,18,Habitat for Humanity International,,"3,202","$1,621",16,https://www.builderonline.com/firms/habitat-for-humanity-international
2017,2016,top100,19,Century Communities,p,"2,825",$994,21,https://www.builderonline.com/firms/century-communities
2017,2016,top100,20,William Lyon Homes,p,"2,790","$1,406",20,https://www.builderonline.com/firms/william-lyon-homes
2017,2016,top100,21,Highland Homes,,"2,715","$1,107",23,https://www.builderonline.com/firms/highland-homes
2017,2016,top100,22,Ashton Woods Homes,,"2,707","$1,183",19,https://www.builderonline.com/firms/ashton-woods-homes
2017,2016,top100,23,DSLD Homes,,"2,466",$540,24,https://www.builderonline.com/firms/dsld-homes
2017,2016,top100,24,AV Homes,p,"2,465",$779,25,https://www.builderonline.com/firms/av-homes
2017,2016,top100,25,Mattamy Homes,,"1,987",$618,36,https://www.builderonline.com/firms/mattamy-homes
2017,2016,top100,26,The Villages of Lake Sumter,,"1,843",$697,22,https://www.builderonline.com/firms/the-villages-of-lake-sumter
2017,2016,top100,27,Woodside Homes,,"1,842",$717,27,https://www.builderonline.com/firms/woodside-homes
2017,2016,top100,28,Perry Homes,,"1,826",$710,26,https://www.builderonline.com/firms/perry-homes
2017,2016,top100,29,Brookfield Residential Properties,,"1,667","$1,254",31,https://www.builderonline.com/firms/brookfield-residential-properties
2017,2016,top100,30,2017 Gehan Homes,,"1,634",$542,29,https://www.builderonline.com/builder-100-listing/2017-gehan-homes/
2017,2016,top100,31,DRB Group,,"1,625",$425,33,https://www.builderonline.com/firms/drb-group
2017,2016,top100,32,Drees Homes,,"1,615",$721,28,https://www.builderonline.com/firms/drees-homes
2017,2016,top100,33,GL Homes,,"1,578",$939,37,https://www.builderonline.com/firms/gl-homes
2017,2016,top100,34,True Homes USA,,"1,532",$365,34,https://www.builderonline.com/firms/true-homes-usa
2017,2016,top100,35,Mungo Homes,,"1,512",$419,38,https://www.builderonline.com/firms/mungo-homes
2017,2016,top100,36,MHI-McGuyer Homebuilders,,"1,504",$623,32,https://www.builderonline.com/firms/mhi-mcguyer-homebuilders
2017,2016,top100,37,Rausch Coleman Homes,,"1,396",$229,41,https://www.builderonline.com/firms/rausch-coleman-homes
2017,2016,top100,38,Fischer Homes,,"1,345",$428,39,https://www.builderonline.com/firms/fischer-homes
2017,2016,top100,39,Oakwood Homes,,"1,277",$474,42,https://www.builderonline.com/firms/oakwood-homes
2017,2016,top100,40,WCI Communities,p,"1,276",$694,49,https://www.builderonline.com/firms/wci-communities
2017,2016,top100,41,Long Lake Ltd.,,"1,226",$0,35,https://www.builderonline.com/firms/long-lake-limited
2017,2016,top100,42,Chesmar Homes,,"1,136",$366,46,https://www.builderonline.com/firms/chesmar-homes
2017,2016,top100,43,Wade Jurney Homes,,"1,129",$170,60,https://www.builderonline.com/firms/wade-jurney-homes
2017,2016,top100,43,Neal Communities,,"1,129",$430,45,https://www.builderonline.com/firms/neal-communities
2017,2016,top100,45,Epcon Communities Franchising,,"1,111",$359,40,https://www.builderonline.com/firms/epcon-communities-franchising
2017,2016,top100,46,New Home Co.,p,"1,084",$928,48,https://www.builderonline.com/firms/new-home-co
2017,2016,top100,47,CBH Homes,,"1,075",$226,50,https://www.builderonline.com/firms/cbh-homes
2017,2016,top100,48,Eastwood Homes,,"1,049",$268,44,https://www.builderonline.com/firms/eastwood-homes
2017,2016,top100,49,Castlerock Communities,,"1,038",$268,47,https://www.builderonline.com/firms/castlerock-communities
2017,2016,top100,50,Bloomfield Homes,,"1,029",$322,52,https://www.builderonline.com/firms/bloomfield-homes
2017,2016,top100,51,First Texas Homes,,991,$383,43,https://www.builderonline.com/firms/first-texas-homes
2017,2016,top100,52,Dream Finders Homes,,979,$295,82,https://www.builderonline.com/firms/dream-finders-homes
2017,2016,top100,53,Ivory Homes,,874,$359,53,https://www.builderonline.com/firms/ivory-homes
2017,2016,top100,54,View Homes,,866,$213,67,https://www.builderonline.com/firms/view-homes
2017,2016,top100,55,Clayton Properties Group,,857,$233,N/A,https://www.builderonline.com/firms/clayton-properties-group
2017,2016,top100,56,Arbor Homes,,852,$160,55,https://www.builderonline.com/firms/arbor-homes
2017,2016,top100,57,Stanley Martin Homes,,845,$504,57,https://www.builderonline.com/firms/stanley-martin-homes
2017,2016,top100,58,Green Brick Partners,p,844,$380,61,https://www.builderonline.com/firms/green-brick-partners
2017,2016,top100,59,UCP,p,820,$349,58,https://www.builderonline.com/firms/ucp
2017,2016,top100,60,HistoryMaker Homes,,800,$213,64,https://www.builderonline.com/firms/historymaker-homes
2017,2016,top100,61,Milestone Community Builders,,797,$238,66,https://www.builderonline.com/firms/milestone-community-builders
2017,2016,top100,62,Great Southern Homes,,756,$141,74,https://www.builderonline.com/firms/great-southern-homes
2017,2016,top100,63,Edge Homes,,750,$257,54,https://www.builderonline.com/firms/edge-homes
2017,2016,top100,64,McBride & Son Cos.,,742,$207,51,https://www.builderonline.com/firms/mcbride-son-cos
2017,2016,top100,65,Betenbough Homes,,727,$159,62,https://www.builderonline.com/firms/betenbough-homes
2017,2016,top100,65,Allen Edwin Homes,,727,$178,68,https://www.builderonline.com/firms/allen-edwin-homes
2017,2016,top100,67,Ole South Properties,,715,$159,63,https://www.builderonline.com/firms/ole-south-properties
2017,2016,top100,68,Westport Homes,,672,$151,72,https://www.builderonline.com/firms/westport-homes
2017,2016,top100,69,Ball Homes,,670,$194,71,https://www.builderonline.com/firms/ball-homes
2017,2016,top100,70,Smith Douglas Homes,,665,$146,76,https://www.builderonline.com/firms/smith-douglas-homes
2017,2016,top100,71,Tralon Homes,,656,$211,N/A,https://www.builderonline.com/firms/tralon-homes
2017,2016,top100,72,Essex Homes Southeast,,630,$192,78,https://www.builderonline.com/firms/essex-homes-southeast
2017,2016,top100,73,American Legend Homes,,617,$288,59,https://www.builderonline.com/firms/american-legend-homes
2017,2016,top100,74,Robson Resort Communities,,615,$235,73,https://www.builderonline.com/firms/robson-resort-communities
2017,2016,top100,74,Lombardo Homes,,615,$257,69,https://www.builderonline.com/firms/lombardo-homes
2017,2016,top100,76,HHHunt Corp.,,609,$197,79,https://www.builderonline.com/firms/hhhunt-corp_1
2017,2016,top100,77,Westin Homes,,596,$223,75,https://www.builderonline.com/firms/westin-homes
2017,2016,top100,78,H&H Homes,,582,$156,80,https://www.builderonline.com/firms/h-h-homes
2017,2016,top100,79,Signature Homes,,574,$243,83,https://www.builderonline.com/firms/signature-homes
2017,2016,top100,80,Highland Homes of Florida,,570,$140,81,https://www.builderonline.com/firms/highland-homes_1
2017,2016,top100,81,ICI Homes,,549,$309,90,https://www.builderonline.com/firms/ici-homes
2017,2016,top100,82,Anglia Homes,,542,$116,87,https://www.builderonline.com/firms/anglia-homes
2017,2016,top100,82,Fulton Homes,,542,$198,110,https://www.builderonline.com/firms/fulton-homes
2017,2016,top100,84,Saratoga Homes,,540,$107,94,https://www.builderonline.com/firms/saratoga-homes
2017,2016,top100,85,Armadillo Construction Co.,,519,$135,70,https://www.builderonline.com/firms/armadillo-construction-co
2017,2016,top100,86,Stylecraft Builders,,515,$115,93,https://www.builderonline.com/firms/stylecraft-builders
2017,2016,top100,87,Caviness and Cates Communities,,510,$140,88,https://www.builderonline.com/firms/caviness-and-cates-communities
2017,2016,top100,88,Minto Communities,,508,$265,56,https://www.builderonline.com/firms/minto-communities
2017,2016,top100,89,Home Creations,,468,$100,84,https://www.builderonline.com/firms/home-creations
2017,2016,top100,90,Bill Clark Homes,,462,$126,77,https://www.builderonline.com/firms/bill-clark-homes
2017,2016,top100,91,Pacesetter Homes,,460,$112,103,https://www.builderonline.com/firms/pacesetter-homes
2017,2016,top100,92,2017 Van Metre Cos.,,454,$341,89,https://www.builderonline.com/builder-100-listing/2017-van-metre-cos/
2017,2016,top100,93,Landon Homes,,440,$254,86,https://www.builderonline.com/firms/landon-homes
